date,units_sold,unit_price,cost,daily_revenue,product_type,style,customer_segment,channel,ad_spend
2024-12-03 00:00:00,8,5.23,4.29,41.84,Shirt,Sport,Premium,In-store,62.73
2024-10-29 00:00:00,13,104.74,73.87,1361.62,Jacket,Sport,Budget,Online,87.19
2024-03-30 00:00:00,12,72.18,32.54,866.16,Dress,Sport,Mid,In-store,92.37
2024-12-27 00:00:00,10,42.01,17.83,420.1,Shirt,Sport,Premium,In-store,32.74
2023-12-24 00:00:00,2,5.42,3.56,10.84,Jacket,Casual,Premium,In-store,7.9
2023-06-13 00:00:00,17,16.07,13.63,273.19,Jacket,Casual,Premium,In-store,14.05
2023-12-26 00:00:00,15,8.43,6.13,126.45,Pants,Casual,Premium,In-store,56.12
2024-08-19 00:00:00,5,8.12,5.28,40.6,Jacket,Sport,Budget,In-store,68.44
2024-03-06 00:00:00,11,17.52,13.11,192.72,Pants,Formal,Mid,In-store,69.39
2024-01-23 00:00:00,16,96.95,63.87,1551.2,Shirt,Formal,Budget,In-store,47.18
2024-12-31 00:00:00,3,40.09,19.1,120.27,Dress,Formal,Premium,In-store,92.63
2024-08-24 00:00:00,8,128.96,93.9,1031.68,Pants,Sport,Premium,Online,91.22
2024-11-12 00:00:00,2,18.55,12.17,37.1,Shirt,Sport,Premium,Online,41.54
2023-12-28 00:00:00,6,133.03,72.78,798.18,Dress,Casual,Budget,In-store,27.45
2024-07-05 00:00:00,9,59.58,36.77,536.22,Pants,Casual,Mid,In-store,48.77
2024-10-27 00:00:00,8,138.3,58.65,1106.4,Jacket,Casual,Mid,In-store,99.3
2023-04-06 00:00:00,10,103.64,71.77,1036.4,Dress,Formal,Premium,In-store,26.78
2024-02-08 00:00:00,6,122.7,85.77,736.2,Dress,Casual,Budget,In-store,21.62
2024-10-22 00:00:00,16,42.29,20.42,676.64,Jacket,Sport,Mid,In-store,11.44
2024-07-17 00:00:00,15,148.57,81.06,2228.55,Jacket,Casual,Premium,Online,44.95
2023-04-21 00:00:00,15,119.82,97.15,1797.3,Jacket,Formal,Budget,Online,96.59
2023-04-03 00:00:00,13,107.9,78.4,1402.7,Dress,Casual,Premium,Online,49.32
2024-12-26 00:00:00,7,89.76,48.09,628.32,Pants,Formal,Premium,In-store,17.1
2024-12-23 00:00:00,5,34.34,19.07,171.7,Dress,Casual,Mid,In-store,99.31
2023-11-15 00:00:00,15,99.73,66.95,1495.95,Jacket,Casual,Budget,In-store,35.61
2023-08-29 00:00:00,13,138.18,73.47,1796.34,Jacket,Formal,Mid,In-store,25.5
2023-09-23 00:00:00,11,138.17,104.89,1519.87,Pants,Formal,Premium,In-store,75.02
2024-11-15 00:00:00,2,19.66,7.89,39.32,Jacket,Casual,Budget,In-store,42.71
2023-06-30 00:00:00,9,117.72,62.93,1059.48,Pants,Casual,Mid,In-store,13.3
2024-12-12 00:00:00,18,28.39,17.71,511.02,Dress,Casual,Premium,Online,76.22
2023-11-27 00:00:00,11,146.79,105.18,1614.69,Jacket,Formal,Budget,Online,79.35
2023-08-20 00:00:00,12,129.53,62.49,1554.36,Shirt,Sport,Premium,Online,74.19
2023-08-12 00:00:00,4,23.4,15.07,93.6,Jacket,Formal,Budget,Online,45.83
2023-05-23 00:00:00,16,148.95,111.58,2383.2,Shirt,Sport,Premium,Online,97.53
2024-11-04 00:00:00,5,126.54,64.85,632.7,Jacket,Formal,Premium,In-store,11.59
2023-01-02 00:00:00,18,88.87,55.16,1599.66,Jacket,Formal,Mid,In-store,32.72
2023-11-14 00:00:00,14,111.97,86.68,1567.58,Jacket,Formal,Mid,In-store,95.75
2023-09-15 00:00:00,5,130.43,54.37,652.15,Jacket,Casual,Mid,In-store,95.91
2023-09-29 00:00:00,2,83.52,59.15,167.04,Pants,Sport,Budget,In-store,78.44
2024-03-30 00:00:00,1,104.1,80.81,104.1,Dress,Casual,Budget,In-store,58.76
2023-12-24 00:00:00,18,34.58,20.07,622.44,Shirt,Formal,Mid,Online,23.27
2024-04-25 00:00:00,16,94.51,60.41,1512.16,Jacket,Casual,Premium,In-store,76.55
2023-01-26 00:00:00,17,95.7,50.19,1626.9,Pants,Formal,Premium,In-store,7.53
2023-07-01 00:00:00,5,76.53,33.56,382.65,Pants,Sport,Premium,Online,5.91
2024-07-24 00:00:00,3,63.21,52.91,189.63,Dress,Formal,Budget,In-store,5.38
2023-10-30 00:00:00,10,32.1,15.36,321,Dress,Formal,Budget,Online,89.8
2023-12-01 00:00:00,13,126.05,88.3,1638.65,Dress,Formal,Premium,Online,24.77
2023-08-14 00:00:00,2,121.66,95.93,243.32,Shirt,Sport,Budget,In-store,41.59
2024-06-21 00:00:00,10,49.61,41.43,496.1,Dress,Formal,Budget,In-store,52
2024-02-12 00:00:00,13,60.97,36.3,792.61,Jacket,Formal,Mid,Online,19.11
2023-12-18 00:00:00,11,38.09,16.64,418.99,Shirt,Casual,Budget,Online,7.28
2024-07-23 00:00:00,20,67.08,44.78,1341.6,Shirt,Sport,Budget,In-store,64.13
2024-12-12 00:00:00,11,97.81,40.6,1075.91,Jacket,Sport,Premium,In-store,66.62
2024-02-20 00:00:00,10,62.9,33.51,629,Pants,Casual,Budget,In-store,51.65
2024-08-06 00:00:00,6,52.1,41.22,312.6,Pants,Sport,Budget,Online,28.43
2024-05-20 00:00:00,2,127.62,91.45,255.24,Dress,Formal,Budget,Online,58.8
2024-07-28 00:00:00,19,112.32,49.92,2134.08,Shirt,Formal,Budget,In-store,45.37
2023-07-30 00:00:00,2,137.54,88.61,275.08,Shirt,Formal,Budget,Online,56.1
2024-04-07 00:00:00,1,63.89,49.56,63.89,Pants,Casual,Mid,In-store,41.73
2023-01-03 00:00:00,1,130.2,81.14,130.2,Shirt,Sport,Mid,In-store,67.95
2024-08-07 00:00:00,10,136.64,96.03,1366.4,Jacket,Sport,Mid,Online,10.78
2024-11-18 00:00:00,14,107.02,65.88,1498.28,Dress,Sport,Mid,Online,70.23
2023-06-11 00:00:00,11,91.56,60.03,1007.16,Jacket,Sport,Mid,In-store,29.02
2023-06-29 00:00:00,20,106.89,83.74,2137.8,Shirt,Sport,Budget,In-store,35.72
2023-12-12 00:00:00,18,93.47,77.96,1682.46,Dress,Casual,Budget,In-store,30.69
2024-02-21 00:00:00,4,71.02,60.33,284.08,Pants,Formal,Mid,In-store,74.24
2023-10-04 00:00:00,13,39.56,24.87,514.28,Jacket,Formal,Premium,In-store,80.01
2024-07-05 00:00:00,14,33.81,24.87,473.34,Shirt,Sport,Mid,Online,92.22
2024-12-20 00:00:00,4,67.89,30.89,271.56,Pants,Formal,Premium,Online,47.95
2023-01-31 00:00:00,5,142.75,96.16,713.75,Jacket,Sport,Premium,Online,56.92
2023-08-05 00:00:00,1,73.54,39.33,73.54,Dress,Sport,Premium,Online,55.43
2024-05-15 00:00:00,10,138.51,94.67,1385.1,Dress,Formal,Mid,Online,5.86
2024-06-29 00:00:00,14,70.36,59.38,985.04,Jacket,Formal,Premium,In-store,29.52
2023-10-23 00:00:00,19,76.42,64.92,1451.98,Pants,Casual,Budget,In-store,7.44
2023-08-27 00:00:00,1,48.79,20.89,48.79,Shirt,Formal,Budget,In-store,63.43
2023-09-24 00:00:00,9,18.77,14.08,168.93,Jacket,Sport,Budget,In-store,8.71
2024-02-10 00:00:00,7,105.64,61.64,739.48,Jacket,Formal,Budget,Online,40.59
2024-09-03 00:00:00,6,43.52,30.59,261.12,Dress,Sport,Premium,In-store,7.3
2024-04-14 00:00:00,15,14.68,6.27,220.2,Pants,Casual,Budget,Online,31.79
2023-07-05 00:00:00,9,98.71,71.75,888.39,Jacket,Casual,Mid,Online,19.45
2023-06-26 00:00:00,17,114.92,95.23,1953.64,Shirt,Formal,Premium,In-store,38.54
2024-06-22 00:00:00,17,41.7,20.06,708.9,Pants,Formal,Mid,In-store,17.51
2023-02-12 00:00:00,3,14.25,10.76,42.75,Pants,Casual,Mid,Online,56.26
2023-04-21 00:00:00,16,76.9,43.16,1230.4,Shirt,Casual,Budget,In-store,31.33
2023-06-21 00:00:00,3,116.16,91.94,348.48,Pants,Casual,Mid,Online,8.55
2024-05-13 00:00:00,6,121.67,73.44,730.02,Pants,Casual,Premium,Online,62.15
2024-12-26 00:00:00,5,145.91,118.63,729.55,Jacket,Formal,Budget,In-store,96.63
2024-08-17 00:00:00,10,9.59,4.29,95.9,Jacket,Casual,Premium,Online,26.05
2023-03-19 00:00:00,12,8.85,4.97,106.2,Dress,Casual,Budget,Online,96.27
2024-07-11 00:00:00,12,10.76,5.85,129.12,Pants,Sport,Premium,Online,39.67
2023-03-10 00:00:00,1,38.72,29.15,38.72,Shirt,Formal,Budget,In-store,79.53
2023-07-08 00:00:00,1,14.09,7.28,14.09,Shirt,Sport,Premium,Online,25.71
2023-03-14 00:00:00,16,28.33,15.34,453.28,Pants,Formal,Premium,In-store,50.55
2024-07-21 00:00:00,20,120.5,94.09,2410,Pants,Sport,Budget,In-store,82.89
2024-08-12 00:00:00,17,122.32,75.11,2079.44,Jacket,Casual,Mid,In-store,54.06
2023-10-18 00:00:00,7,54.29,39.9,380.03,Dress,Casual,Mid,In-store,8.83
2023-12-21 00:00:00,2,107.19,60.06,214.38,Jacket,Sport,Budget,Online,71.94
2024-11-22 00:00:00,5,77.77,34.55,388.85,Dress,Sport,Mid,In-store,92.59
2023-07-03 00:00:00,10,15.05,12.62,150.5,Shirt,Casual,Budget,In-store,24.27
2023-09-19 00:00:00,12,45.72,27.17,548.64,Shirt,Sport,Mid,In-store,7.85
2023-11-28 00:00:00,19,54.48,26.69,1035.12,Dress,Formal,Budget,Online,53.04
2024-05-18 00:00:00,9,28.15,19.78,253.35,Jacket,Formal,Premium,Online,12.12
2023-03-26 00:00:00,5,118.71,76.21,593.55,Dress,Formal,Budget,In-store,84.18
2024-07-29 00:00:00,3,134.15,101.86,402.45,Dress,Casual,Budget,Online,80.51
2023-09-06 00:00:00,14,128.47,98.54,1798.58,Shirt,Formal,Mid,Online,12.51
2024-04-10 00:00:00,18,41.6,31.53,748.8,Shirt,Casual,Premium,Online,46.44
2023-05-24 00:00:00,4,12.13,7.68,48.52,Jacket,Sport,Mid,Online,74.9
2023-02-27 00:00:00,1,69.1,30.5,69.1,Jacket,Casual,Premium,Online,57.03
2023-01-28 00:00:00,1,22.6,15.61,22.6,Shirt,Casual,Budget,In-store,57.33
2024-11-12 00:00:00,4,71.43,58.64,285.72,Dress,Sport,Budget,In-store,32.28
2023-06-01 00:00:00,11,25.07,18.21,275.77,Dress,Formal,Mid,Online,16.54
2024-08-09 00:00:00,18,48.74,28.71,877.32,Dress,Sport,Premium,Online,57.09
2024-06-21 00:00:00,16,43.14,33.75,690.24,Jacket,Sport,Premium,Online,77.08
2024-10-05 00:00:00,3,57.31,44.43,171.93,Jacket,Casual,Mid,Online,51.15
2024-06-20 00:00:00,11,11.35,6.53,124.85,Shirt,Formal,Mid,Online,25.62
2024-10-09 00:00:00,3,123.43,78.72,370.29,Pants,Sport,Premium,Online,12.3
2023-07-04 00:00:00,12,21.03,12.32,252.36,Dress,Casual,Premium,Online,49.34
2023-06-29 00:00:00,4,143.14,71.96,572.56,Shirt,Casual,Budget,In-store,67.59
2024-06-20 00:00:00,4,136.5,86.9,546,Jacket,Formal,Budget,In-store,98.47
2024-04-26 00:00:00,2,23.33,19.59,46.66,Jacket,Sport,Mid,Online,22.16
2024-07-30 00:00:00,19,130.7,83.51,2483.3,Jacket,Casual,Mid,Online,37.84
2024-01-16 00:00:00,10,39.31,31.02,393.1,Shirt,Formal,Mid,In-store,48.61
2023-10-09 00:00:00,7,33.32,24.03,233.24,Shirt,Sport,Mid,Online,39.33
2023-04-25 00:00:00,17,131.34,59.54,2232.78,Jacket,Formal,Budget,In-store,66.44
2023-12-27 00:00:00,6,35.8,21.36,214.8,Dress,Formal,Premium,Online,49.27
2023-04-25 00:00:00,5,106.83,85.83,534.15,Shirt,Sport,Premium,In-store,84.19
2023-11-15 00:00:00,17,108.97,54.71,1852.49,Jacket,Sport,Mid,In-store,40.28
2024-08-14 00:00:00,1,142.82,94.58,142.82,Dress,Casual,Premium,In-store,80.31
2023-09-18 00:00:00,10,107.42,84.13,1074.2,Pants,Sport,Premium,In-store,56.43
2023-10-23 00:00:00,18,136.33,70.21,2453.94,Jacket,Casual,Budget,Online,46.41
2023-09-19 00:00:00,8,144.88,92.32,1159.04,Shirt,Casual,Premium,In-store,57.32
2023-10-14 00:00:00,11,128.66,86.59,1415.26,Pants,Casual,Mid,Online,20.67
2023-04-15 00:00:00,1,56.35,28.87,56.35,Shirt,Sport,Mid,In-store,29.27
2023-06-09 00:00:00,1,66.61,32.15,66.61,Jacket,Casual,Budget,In-store,97.22
2024-09-14 00:00:00,9,121.74,60.64,1095.66,Jacket,Formal,Budget,In-store,46.78
2023-08-08 00:00:00,17,120.16,65.7,2042.72,Pants,Casual,Premium,Online,74.11
2024-11-03 00:00:00,12,67.53,55.34,810.36,Pants,Casual,Premium,In-store,86.54
2024-10-01 00:00:00,19,141.96,70.04,2697.24,Jacket,Sport,Mid,Online,63.73
2023-03-14 00:00:00,1,79.87,37.66,79.87,Pants,Formal,Premium,Online,69.55
2023-12-23 00:00:00,1,141.36,117.43,141.36,Jacket,Casual,Premium,In-store,82.52
2023-07-07 00:00:00,12,29.07,15.41,348.84,Shirt,Sport,Premium,Online,97.97
2024-10-01 00:00:00,11,61.8,50.19,679.8,Pants,Formal,Mid,Online,64.18
2023-01-25 00:00:00,7,52.93,26.78,370.51,Dress,Sport,Premium,In-store,53.1
2023-09-25 00:00:00,4,124.76,79.01,499.04,Pants,Formal,Budget,Online,44.77
2024-10-21 00:00:00,1,34.1,21.55,34.1,Pants,Sport,Premium,In-store,15.08
2024-03-28 00:00:00,5,19.15,12.53,95.75,Jacket,Sport,Premium,Online,80.84
2024-04-12 00:00:00,12,53.79,29.87,645.48,Jacket,Sport,Budget,In-store,16.69
2024-08-31 00:00:00,16,66.27,48.79,1060.32,Pants,Sport,Mid,Online,42.44
2023-10-02 00:00:00,6,124.32,55.58,745.92,Dress,Sport,Mid,In-store,61.79
2023-09-12 00:00:00,12,70.81,55.11,849.72,Jacket,Casual,Budget,In-store,91.9
2024-10-04 00:00:00,3,66.03,49.13,198.09,Shirt,Sport,Budget,Online,81.92
2024-09-22 00:00:00,9,82.97,37.01,746.73,Pants,Formal,Premium,Online,6.56
2024-03-06 00:00:00,14,138.11,77.82,1933.54,Jacket,Formal,Premium,Online,50.44
2024-10-11 00:00:00,10,44.25,32.26,442.5,Pants,Sport,Budget,In-store,13.92
2024-01-27 00:00:00,15,122.74,66.37,1841.1,Pants,Formal,Budget,Online,35.26
2023-08-27 00:00:00,16,91.87,75.17,1469.92,Shirt,Sport,Mid,Online,5.66
2023-03-11 00:00:00,7,49.8,32.29,348.6,Jacket,Casual,Premium,Online,41.38
2023-07-20 00:00:00,16,13.5,6.28,216,Dress,Casual,Budget,Online,63.8
2023-09-01 00:00:00,4,54.92,30.58,219.68,Jacket,Casual,Mid,Online,92.54
2024-02-05 00:00:00,16,14.76,8.53,236.16,Dress,Casual,Mid,In-store,54.46
2023-04-22 00:00:00,3,118.48,49.61,355.44,Jacket,Formal,Mid,In-store,41.93
2024-07-13 00:00:00,20,11.28,7.41,225.6,Jacket,Casual,Mid,Online,8.71
2023-09-24 00:00:00,2,59.1,34.39,118.2,Dress,Casual,Mid,In-store,15.56
2024-04-16 00:00:00,8,63.61,51.42,508.88,Shirt,Casual,Premium,In-store,8.63
2024-01-20 00:00:00,8,50.04,41.37,400.32,Shirt,Casual,Premium,Online,10.11
2023-04-13 00:00:00,6,33.25,13.76,199.5,Dress,Sport,Mid,Online,61.69
2024-06-26 00:00:00,13,112.99,71.24,1468.87,Pants,Casual,Budget,Online,87.66
2023-01-30 00:00:00,15,40.93,17.25,613.95,Shirt,Formal,Premium,Online,23.58
2023-11-06 00:00:00,13,137.59,93.46,1788.67,Dress,Formal,Premium,In-store,75.84
2024-03-29 00:00:00,17,132.33,80.95,2249.61,Shirt,Sport,Premium,Online,88.74
2024-10-19 00:00:00,8,56.27,27.29,450.16,Dress,Casual,Mid,Online,41.77
2024-12-14 00:00:00,11,148.18,59.51,1629.98,Shirt,Formal,Mid,In-store,79.59
2023-06-29 00:00:00,8,129.36,59.94,1034.88,Jacket,Casual,Budget,In-store,84.98
2023-11-18 00:00:00,16,132.19,79.94,2115.04,Pants,Sport,Premium,In-store,99.22
2024-05-11 00:00:00,15,76.07,46.33,1141.05,Dress,Formal,Mid,In-store,46.35
2023-10-26 00:00:00,2,147.96,96.62,295.92,Pants,Sport,Budget,Online,28.68
2023-02-20 00:00:00,8,16.54,10.6,132.32,Dress,Casual,Mid,In-store,92.16
2023-02-14 00:00:00,7,86.67,34.78,606.69,Jacket,Sport,Premium,In-store,27.44
2023-06-10 00:00:00,15,32.41,14.37,486.15,Jacket,Formal,Premium,Online,14.45
2024-02-06 00:00:00,16,81.74,52.99,1307.84,Jacket,Casual,Budget,Online,26.2
2024-07-31 00:00:00,12,114.55,52.78,1374.6,Pants,Formal,Mid,Online,50.48
2023-11-21 00:00:00,6,28.72,15.88,172.32,Jacket,Sport,Premium,In-store,41.72
2023-02-02 00:00:00,12,45.78,29.77,549.36,Jacket,Formal,Budget,Online,36.74
2024-08-06 00:00:00,19,102.43,67.36,1946.17,Shirt,Casual,Premium,In-store,22.57
2023-05-18 00:00:00,19,93.08,61.12,1768.52,Shirt,Casual,Budget,In-store,64.13
2023-07-27 00:00:00,17,43.82,27.49,744.94,Shirt,Casual,Budget,In-store,91.96
2023-03-11 00:00:00,5,136.95,71.62,684.75,Shirt,Formal,Premium,In-store,16.32
2023-09-30 00:00:00,5,61.2,44.38,306,Shirt,Sport,Mid,Online,99.28
2024-04-28 00:00:00,4,138.94,55.58,555.76,Jacket,Sport,Premium,In-store,40.63
2023-10-01 00:00:00,14,37.73,17.69,528.22,Shirt,Casual,Budget,In-store,64.77
2024-03-29 00:00:00,1,44.54,18.79,44.54,Jacket,Casual,Premium,In-store,61.63
2023-08-09 00:00:00,1,6.33,2.83,6.33,Pants,Sport,Premium,Online,51.62
2024-04-04 00:00:00,11,51.47,25.73,566.17,Shirt,Sport,Mid,Online,32.54
2024-03-15 00:00:00,2,71.92,59.99,143.84,Dress,Formal,Premium,Online,86.16
2024-08-08 00:00:00,1,134.99,58.68,134.99,Shirt,Casual,Budget,In-store,13.89
2023-10-16 00:00:00,10,133.06,91.59,1330.6,Pants,Casual,Premium,Online,86.19
2024-01-03 00:00:00,11,75.95,63.64,835.45,Shirt,Sport,Premium,Online,99.34
2024-08-11 00:00:00,19,140.48,69.55,2669.12,Shirt,Casual,Budget,In-store,93.44
2023-11-24 00:00:00,7,97.35,78.77,681.45,Pants,Casual,Budget,Online,7.36
2024-10-05 00:00:00,13,6.34,4.22,82.42,Pants,Sport,Premium,In-store,70.24
2023-07-19 00:00:00,7,103.71,87.23,725.97,Dress,Sport,Mid,In-store,21.01
2024-02-03 00:00:00,11,126.42,74.62,1390.62,Dress,Casual,Premium,Online,83.24
2023-09-12 00:00:00,13,91.59,69.77,1190.67,Shirt,Casual,Premium,In-store,33.93
2024-04-14 00:00:00,5,24.98,19.36,124.9,Pants,Casual,Mid,In-store,82.42
2023-11-14 00:00:00,15,72.47,38.67,1087.05,Dress,Casual,Mid,Online,80.36
2024-11-15 00:00:00,12,31.09,23.39,373.08,Jacket,Sport,Mid,In-store,70.12
2024-02-05 00:00:00,11,123.47,69.63,1358.17,Dress,Formal,Budget,In-store,79.51
2024-06-06 00:00:00,6,54.86,46.37,329.16,Dress,Sport,Budget,In-store,38.17
2023-06-21 00:00:00,7,31.08,17.48,217.56,Dress,Casual,Premium,In-store,88.78
2024-01-29 00:00:00,9,113.84,87.35,1024.56,Jacket,Casual,Budget,In-store,41.36
2024-07-21 00:00:00,7,11.68,7.55,81.76,Pants,Sport,Premium,Online,53.61
2023-09-14 00:00:00,12,17.23,11.23,206.76,Jacket,Formal,Budget,Online,62.29
2024-02-23 00:00:00,1,62.03,35.45,62.03,Jacket,Formal,Budget,Online,78.59
2024-11-24 00:00:00,14,139.4,91.69,1951.6,Jacket,Formal,Premium,In-store,83.87
2023-11-22 00:00:00,9,132.48,54.89,1192.32,Dress,Formal,Budget,Online,69.03
2023-07-26 00:00:00,11,135.62,85.56,1491.82,Shirt,Formal,Premium,Online,47.68
2023-04-16 00:00:00,9,119.32,85.96,1073.88,Pants,Formal,Budget,In-store,90.37
2024-04-08 00:00:00,5,29.73,18.02,148.65,Jacket,Casual,Budget,In-store,92.86
2024-09-28 00:00:00,8,104.77,52.22,838.16,Pants,Casual,Budget,In-store,68.52
2024-10-12 00:00:00,1,100.33,66.68,100.33,Shirt,Casual,Mid,In-store,96.94
2024-04-02 00:00:00,8,143.09,63.67,1144.72,Dress,Sport,Premium,Online,96.93
2024-07-19 00:00:00,14,47.26,31.32,661.64,Jacket,Formal,Premium,In-store,13.59
2024-10-22 00:00:00,5,126.1,104.79,630.5,Jacket,Casual,Budget,In-store,46.51
2023-09-25 00:00:00,19,42.79,31.51,813.01,Dress,Formal,Mid,Online,6.36
2024-01-16 00:00:00,19,36.61,30.83,695.59,Pants,Formal,Premium,In-store,79.45
2024-09-29 00:00:00,12,89.39,70.81,1072.68,Dress,Formal,Budget,In-store,97.1
2023-09-13 00:00:00,17,134.62,68.79,2288.54,Jacket,Casual,Budget,Online,91.45
2024-06-29 00:00:00,10,131.07,89.61,1310.7,Dress,Sport,Mid,In-store,72.82
2023-07-12 00:00:00,13,52.55,25.29,683.15,Pants,Sport,Budget,Online,83.17
2024-05-25 00:00:00,19,35.7,29.25,678.3,Jacket,Formal,Premium,In-store,61.97
2023-01-25 00:00:00,19,33.22,15.03,631.18,Pants,Sport,Premium,In-store,43.72
2023-05-07 00:00:00,5,66.11,29.75,330.55,Dress,Formal,Premium,In-store,52.81
2023-06-14 00:00:00,17,115.49,71.26,1963.33,Pants,Formal,Mid,Online,80.11
2024-08-26 00:00:00,8,30.04,15.28,240.32,Dress,Sport,Mid,In-store,70.79
2023-12-17 00:00:00,17,62.03,40.18,1054.51,Dress,Sport,Budget,In-store,23.66
2024-01-31 00:00:00,17,54.95,44,934.15,Jacket,Formal,Mid,In-store,54.82
2023-01-15 00:00:00,5,93.05,59.85,465.25,Shirt,Formal,Budget,Online,7.05
2024-02-14 00:00:00,6,106.15,89.03,636.9,Pants,Casual,Premium,Online,76.04
2023-03-04 00:00:00,8,65.56,26.54,524.48,Pants,Sport,Premium,Online,42.65
2024-05-21 00:00:00,13,78.56,54.71,1021.28,Jacket,Formal,Budget,Online,19.04
2023-09-27 00:00:00,6,45.52,31.82,273.12,Dress,Formal,Mid,In-store,20.14
2023-09-15 00:00:00,10,15.76,9.04,157.6,Pants,Formal,Mid,In-store,94.14
2024-04-12 00:00:00,20,78.28,66.33,1565.6,Pants,Formal,Premium,In-store,95.09
2024-09-25 00:00:00,1,63.79,50.24,63.79,Pants,Formal,Premium,In-store,62.8
2023-01-14 00:00:00,8,59.76,25.79,478.08,Pants,Sport,Mid,Online,85.38
2024-09-05 00:00:00,17,112.26,67.61,1908.42,Pants,Sport,Premium,Online,6.86
2024-07-18 00:00:00,4,138.2,73.13,552.8,Dress,Casual,Budget,Online,96.85
2024-07-29 00:00:00,5,42.5,19.48,212.5,Pants,Casual,Budget,In-store,29.37
2023-02-22 00:00:00,17,135.65,107.52,2306.05,Jacket,Casual,Budget,Online,95.36
2024-08-17 00:00:00,10,140.51,88.87,1405.1,Shirt,Formal,Mid,In-store,12.33
2024-09-26 00:00:00,20,47.18,39.91,943.6,Pants,Formal,Mid,In-store,24.89
2024-08-05 00:00:00,10,108.37,53.59,1083.7,Shirt,Formal,Budget,Online,76.99
2024-02-05 00:00:00,6,84.88,39.23,509.28,Pants,Casual,Budget,In-store,21.96
2024-03-29 00:00:00,7,113.2,81.74,792.4,Shirt,Sport,Mid,Online,39.63
2024-10-11 00:00:00,10,85.35,45.3,853.5,Dress,Formal,Mid,In-store,10.79
2023-12-08 00:00:00,6,19.84,15.29,119.04,Jacket,Sport,Budget,Online,35.43
2024-07-31 00:00:00,1,19.64,11.18,19.64,Pants,Casual,Budget,In-store,80.89
2023-08-21 00:00:00,19,17.08,8.06,324.52,Jacket,Formal,Premium,In-store,53.34
2023-09-13 00:00:00,5,105.19,65.54,525.95,Pants,Casual,Budget,In-store,40.25
2024-07-15 00:00:00,13,66.46,43.42,863.98,Pants,Casual,Budget,Online,27.63
2023-01-05 00:00:00,8,27.18,17.38,217.44,Dress,Sport,Budget,Online,79
2023-12-07 00:00:00,2,58.08,42.13,116.16,Pants,Formal,Mid,In-store,85.94
2024-10-30 00:00:00,3,64.8,50.79,194.4,Shirt,Casual,Premium,In-store,66.64
2023-09-18 00:00:00,18,94.24,55.72,1696.32,Shirt,Casual,Premium,Online,25.77
2023-11-23 00:00:00,12,69.46,45.32,833.52,Dress,Casual,Budget,In-store,56.41
2024-05-18 00:00:00,19,112.84,85.05,2143.96,Dress,Formal,Premium,Online,91.24
2023-06-20 00:00:00,13,46.51,29.55,604.63,Pants,Casual,Mid,Online,13.98
2024-12-01 00:00:00,18,48.94,19.64,880.92,Pants,Sport,Budget,In-store,87.53
2024-03-18 00:00:00,7,11.94,8.96,83.58,Shirt,Sport,Mid,In-store,68.78
2024-09-17 00:00:00,6,110.38,55.85,662.28,Dress,Formal,Mid,In-store,28.14
2023-01-13 00:00:00,10,149.22,123.98,1492.2,Dress,Formal,Mid,Online,97.64
2023-06-26 00:00:00,14,22.18,16.12,310.52,Dress,Casual,Premium,Online,71.91
2023-07-01 00:00:00,17,26.34,15.23,447.78,Shirt,Sport,Premium,Online,69.97
2023-09-25 00:00:00,3,50.71,27.06,152.13,Jacket,Sport,Premium,In-store,23.48
2023-08-18 00:00:00,17,74.17,51.4,1260.89,Jacket,Casual,Premium,In-store,22.68
2023-11-15 00:00:00,19,12.94,8.14,245.86,Dress,Formal,Budget,In-store,28.16
2023-05-16 00:00:00,10,58.6,48.71,586,Dress,Formal,Budget,In-store,86.36
2024-12-02 00:00:00,2,108.05,82.58,216.1,Dress,Casual,Premium,In-store,96.91
2024-09-16 00:00:00,14,65.27,31.99,913.78,Pants,Sport,Premium,In-store,86.51
2024-08-04 00:00:00,2,77.28,64.36,154.56,Jacket,Sport,Premium,In-store,52.77
2024-08-05 00:00:00,15,112.37,91.46,1685.55,Jacket,Formal,Mid,Online,25.61
2023-03-07 00:00:00,15,140.33,74.51,2104.95,Dress,Formal,Budget,In-store,34.01
2024-11-13 00:00:00,3,36.04,15.28,108.12,Pants,Sport,Mid,Online,94.13
2023-11-21 00:00:00,1,32.18,16.43,32.18,Pants,Sport,Budget,Online,59.52
2024-10-13 00:00:00,9,143.2,76.31,1288.8,Dress,Formal,Mid,Online,83.93
2023-12-16 00:00:00,3,87.78,40.11,263.34,Pants,Sport,Budget,In-store,56.44
2024-07-28 00:00:00,20,43.29,27.88,865.8,Pants,Sport,Mid,Online,44.51
2023-03-23 00:00:00,20,60.45,39.99,1209,Pants,Formal,Budget,In-store,28.24
2023-09-08 00:00:00,17,131.95,108.29,2243.15,Dress,Casual,Budget,In-store,67.58
2024-08-08 00:00:00,12,137.86,63.08,1654.32,Dress,Sport,Premium,In-store,27.36
2023-10-10 00:00:00,14,147.44,101.37,2064.16,Jacket,Casual,Budget,Online,90.08
2024-01-28 00:00:00,1,89.79,63.96,89.79,Shirt,Casual,Premium,Online,86.93
2023-03-28 00:00:00,19,134.07,55.88,2547.33,Dress,Formal,Budget,Online,99.02
2023-09-22 00:00:00,5,86.02,51.56,430.1,Shirt,Casual,Mid,Online,20.42
2024-05-31 00:00:00,13,143.57,60.55,1866.41,Jacket,Sport,Mid,Online,98.04
